payment_attempt_id,customer_id,amount,currency,status,created_at
pay_005400,cust_0069,227.35,USD,succeeded,2026-01-01T10:44:16Z
pay_003837,cust_0164,171.80,EUR,succeeded,2026-01-16T04:02:50Z
pay_005729,cust_0223,88.44,USD,succeeded,2026-01-05T00:26:10Z
pay_003252,cust_0041,111.23,EUR,succeeded,2026-01-11T06:39:58Z
pay_005455,cust_0153,233.96,GBP,succeeded,2026-01-26T09:11:55Z
pay_003857,cust_0135,264.04,USD,failed,2026-01-17T08:30:38Z
pay_004798,cust_0307,369.75,EUR,succeeded,2026-01-13T22:38:15Z
pay_002397,cust_0231,242.82,USD,failed,2026-01-12T17:48:25Z
pay_004754,cust_0037,390.67,EUR,succeeded,2026-01-26T06:20:21Z
pay_000378,cust_0063,30.07,GBP,failed,2026-01-02T15:46:14Z
pay_005223,cust_0028,483.35,EUR,succeeded,2026-01-26T01:54:18Z
pay_004522,cust_0216,226.42,USD,succeeded,2026-01-25T17:55:12Z
pay_003164,cust_0263,271.74,USD,succeeded,2026-01-22T22:38:59Z
pay_005852,cust_0397,281.02,USD,succeeded,2026-01-25T17:04:36Z
pay_002498,cust_0049,172.00,EUR,succeeded,2026-01-15T17:05:09Z
pay_001230,cust_0062,24.94,USD,succeeded,2026-01-12T13:31:28Z
pay_005495,cust_0228,339.88,USD,failed,2026-01-12T16:40:19Z
pay_004370,cust_0382,116.18,USD,succeeded,2026-01-21T10:26:07Z
pay_003359,cust_0355,174.01,EUR,succeeded,2026-01-17T05:22:24Z
pay_002032,cust_0037,371.51,USD,succeeded,2026-01-12T08:04:17Z
pay_006044,cust_0204,220.40,ZZZ,succeeded,2026-01-16T13:47:38Z
pay_003583,cust_0016,106.00,USD,succeeded,2026-01-04T04:28:25Z
pay_001000,cust_0048,322.45,USD,succeeded,2026-01-11T08:05:16Z
pay_000101,cust_0229,87.49,USD,succeeded,2026-01-20T16:16:46Z
pay_002289,cust_0226,387.13,USD,failed,2026-01-23T16:12:20Z
pay_003903,cust_0127,298.09,USD,failed,2026-01-13T19:33:58Z
pay_004603,cust_0202,429.86,USD,succeeded,2026-01-18T06:03:36Z
pay_003178,cust_0367,276.13,EUR,succeeded,2026-01-13T06:53:38Z
pay_000610,cust_0306,192.21,USD,succeeded,2026-01-19T00:36:10Z
pay_003086,cust_0314,229.26,USD,succeeded,2026-01-14T02:21:28Z
pay_000580,cust_0291,479.54,USD,failed,2026-01-12T11:24:13Z
pay_005790,cust_0390,317.97,USD,succeeded,2026-01-07T18:44:14Z
pay_004029,cust_0030,91.74,GBP,failed,2026-01-21T07:05:09Z
pay_004649,cust_0325,256.05,EUR,succeeded,2026-01-01T01:18:55Z
pay_005249,cust_0058,433.08,USD,succeeded,2026-01-22T23:01:13Z
pay_001831,cust_0178,301.08,EUR,failed,2026-01-03T02:56:03Z
pay_000561,cust_0332,374.71,USD,failed,2026-01-27T16:43:11Z
pay_005781,cust_0295,35.62,EUR,pending,2026-01-19T07:38:37Z
pay_000135,cust_0296,382.75,USD,succeeded,2026-01-24T18:44:26Z
pay_005295,cust_0316,424.26,USD,failed,2026-01-05T23:56:56Z
pay_001717,cust_0237,483.59,USD,succeeded,2026-01-10T19:25:22Z
pay_004826,cust_0065,430.04,USD,succeeded,2026-01-09T13:46:56Z
pay_004343,cust_0014,23.15,USD,succeeded,2026-01-13T09:19:26Z
pay_003602,cust_0208,167.21,USD,pending,2026-01-04T03:03:34Z
pay_005651,cust_0147,90.57,USD,failed,2026-01-01T15:53:33Z
pay_005908,cust_0161,303.08,USD,succeeded,2026-01-17T04:46:13Z
pay_002598,cust_0006,357.00,USD,succeeded,2026-01-04T00:53:55Z
pay_005283,cust_0059,291.66,USD,succeeded,2026-01-28T20:08:45Z
pay_004477,cust_0047,245.26,GBP,succeeded,2026-01-15T21:51:14Z
pay_001318,cust_0099,190.26,USD,succeeded,2026-01-18T23:09:40Z
pay_004633,cust_0359,323.57,USD,succeeded,2026-01-23T14:23:16Z
pay_003148,cust_0350,408.72,USD,succeeded,2026-01-31T15:57:40Z
pay_000030,cust_0111,173.74,USD,succeeded,2026-01-13T11:48:37Z
pay_004512,cust_0022,141.02,GBP,succeeded,2026-01-04T14:07:14Z
pay_005639,cust_0199,317.61,USD,succeeded,2026-01-05T10:56:09Z
pay_005476,cust_0097,126.61,USD,pending,2026-01-05T02:43:28Z
pay_001103,cust_0018,400.48,USD,failed,2026-01-27T08:43:34Z
pay_001380,cust_0062,181.51,USD,succeeded,2026-01-08T14:38:29Z
pay_005303,cust_0382,404.30,GBP,failed,2026-01-09T16:30:06Z
pay_005220,cust_0081,176.69,USD,succeeded,2026-01-02T02:38:38Z
pay_004598,cust_0252,97.51,USD,succeeded,2026-01-29T14:40:11Z
pay_002946,cust_0167,255.69,EUR,failed,2026-01-28T16:22:33Z
pay_000270,cust_0260,347.40,USD,failed,2026-01-30T13:05:24Z
pay_005705,cust_0384,400.63,USD,succeeded,2026-01-25T06:29:25Z
pay_000387,cust_0272,499.80,GBP,failed,2026-01-12T03:38:44Z
pay_005849,cust_0107,374.21,USD,failed,2026-01-28T11:04:32Z
pay_000319,cust_0048,45.80,EUR,succeeded,2026-01-21T23:37:34Z
pay_002495,cust_0217,440.91,GBP,succeeded,2026-01-23T17:51:05Z
pay_000150,cust_0014,483.70,EUR,succeeded,2026-01-20T21:03:41Z
pay_004010,cust_0272,139.42,USD,pending,2026-01-06T18:39:51Z
pay_000869,cust_0184,433.51,USD,failed,2026-01-04T21:29:13Z
pay_004940,cust_0075,317.56,USD,succeeded,2026-01-01T03:08:38Z
pay_000890,cust_0379,188.03,USD,succeeded,2026-01-05T08:35:58Z
pay_001672,cust_0109,278.04,USD,failed,2026-01-08T17:05:48Z
pay_001741,cust_0258,31.31,USD,succeeded,2026-01-14T03:33:40Z
pay_003032,cust_0020,456.18,EUR,succeeded,2026-01-07T20:09:53Z
pay_005809,cust_0186,44.95,EUR,failed,2026-01-25T01:05:12Z
pay_000385,cust_0258,94.01,USD,succeeded,2026-01-11T07:58:27Z
pay_004362,cust_0214,136.97,EUR,succeeded,2026-01-14T13:27:07Z
pay_000617,cust_0051,241.18,USD,succeeded,2026-01-14T03:03:06Z
pay_003973,cust_0309,21.09,EUR,failed,2026-01-01T17:21:55Z
pay_005872,cust_0177,493.75,USD,succeeded,2026-01-30T19:44:43Z
pay_002472,cust_0234,86.13,EUR,succeeded,2026-01-27T13:31:03Z
pay_001249,cust_0366,53.88,USD,succeeded,2026-01-02T11:48:15Z
pay_004144,cust_0168,136.35,EUR,succeeded,2026-01-10T09:37:11Z
pay_002663,cust_0288,274.81,USD,succeeded,2026-01-24T15:38:15Z
pay_001442,cust_0255,417.02,GBP,succeeded,2026-01-26T16:59:44Z
pay_002301,cust_0313,496.18,EUR,succeeded,2026-01-13T02:00:24Z
pay_000170,cust_0334,370.65,GBP,succeeded,2026-01-19T01:21:28Z
pay_002720,cust_0249,474.52,USD,succeeded,2026-01-13T05:16:05Z
pay_001497,cust_0014,43.37,USD,succeeded,2026-01-31T04:00:16Z
pay_004156,cust_0109,109.11,GBP,succeeded,2026-01-26T14:44:27Z
pay_003009,cust_0398,383.36,USD,succeeded,2026-01-17T03:39:27Z
pay_000414,cust_0335,219.93,USD,succeeded,2026-01-06T12:03:17Z
pay_004970,cust_0170,78.88,GBP,succeeded,2026-01-13T13:22:56Z
pay_006055,cust_0002,410.42,ZZZ,succeeded,2026-01-21T00:33:15Z
pay_005816,cust_0115,249.64,USD,succeeded,2026-01-10T20:41:20Z
pay_000037,cust_0168,374.77,USD,succeeded,2026-01-04T13:50:34Z
pay_005887,cust_0208,168.34,GBP,failed,2026-01-20T06:47:46Z
pay_001282,cust_0370,459.60,USD,succeeded,2026-01-08T11:30:50Z
pay_005912,cust_0115,160.33,EUR,succeeded,2026-01-17T06:05:34Z
pay_002357,cust_0229,91.73,USD,succeeded,2026-01-16T20:27:27Z
pay_005371,cust_0077,403.50,EUR,failed,2026-01-29T03:42:09Z
pay_002722,cust_0338,374.47,USD,failed,2026-01-17T20:38:58Z
pay_000017,cust_0334,361.82,USD,failed,2026-01-29T16:26:26Z
pay_000371,cust_0111,78.42,EUR,failed,2026-01-27T12:57:07Z
pay_002885,cust_0053,58.60,USD,succeeded,2026-01-13T16:51:53Z
pay_005649,cust_0154,412.15,USD,succeeded,2026-01-31T08:48:35Z
pay_003137,cust_0070,135.25,USD,succeeded,2026-01-23T15:28:24Z
pay_003281,cust_0145,479.06,GBP,succeeded,2026-01-29T16:37:19Z
pay_005952,cust_0304,188.45,USD,succeeded,2026-01-27T17:51:15Z
pay_005021,cust_0178,234.59,USD,succeeded,2026-01-07T01:51:18Z
pay_003342,cust_0221,67.60,USD,failed,2026-01-07T10:23:47Z
pay_004060,cust_0380,427.19,GBP,succeeded,2026-01-21T20:32:07Z
pay_001768,cust_0256,235.83,USD,succeeded,2026-01-30T10:33:02Z
pay_005845,cust_0050,66.30,EUR,failed,2026-01-19T11:00:31Z
pay_001164,cust_0130,45.48,USD,succeeded,2026-01-12T04:08:53Z
pay_002520,cust_0325,402.92,USD,succeeded,2026-01-21T04:37:20Z
pay_000803,cust_0319,232.03,GBP,succeeded,2026-01-25T19:47:17Z
pay_000689,cust_0113,314.53,USD,succeeded,2026-01-09T22:19:35Z
pay_001725,cust_0057,42.15,USD,failed,2026-01-02T22:18:34Z
pay_005660,cust_0308,219.04,USD,succeeded,2026-01-25T16:48:33Z
pay_001256,cust_0073,88.25,USD,succeeded,2026-01-12T15:25:42Z
pay_003479,cust_0308,463.20,USD,failed,2026-01-30T13:05:54Z
pay_001081,cust_0154,160.11,USD,succeeded,2026-01-14T09:08:53Z
pay_004420,cust_0072,245.85,EUR,succeeded,2026-01-21T16:59:10Z
pay_005710,cust_0139,455.33,USD,pending,2026-01-13T14:29:57Z
pay_004286,cust_0389,108.11,USD,succeeded,2026-01-16T21:12:02Z
pay_002277,cust_0315,366.54,EUR,succeeded,2026-01-03T09:03:30Z
pay_002502,cust_0199,328.58,USD,failed,2026-01-26T21:19:23Z
pay_004558,cust_0361,55.90,USD,succeeded,2026-01-07T13:19:07Z
pay_003993,cust_0356,254.34,USD,failed,2026-01-20T14:33:23Z
pay_005965,cust_0285,345.32,EUR,failed,2026-01-22T03:50:22Z
pay_003106,cust_0319,315.16,GBP,failed,2026-01-06T19:52:34Z
pay_002424,cust_0269,127.87,USD,succeeded,2026-01-26T00:23:50Z
pay_001026,cust_0112,416.63,EUR,succeeded,2026-01-05T20:20:24Z
pay_001792,cust_0267,56.29,USD,succeeded,2026-01-04T18:24:56Z
pay_001456,cust_0236,471.73,EUR,succeeded,2026-01-11T18:11:54Z
pay_000833,cust_0090,23.51,USD,succeeded,2026-01-04T03:22:17Z
pay_002341,cust_0065,108.01,USD,succeeded,2026-01-27T15:12:32Z
pay_003100,cust_0357,394.91,USD,succeeded,2026-01-10T02:18:01Z
pay_001738,cust_0237,59.55,USD,succeeded,2026-01-29T16:46:44Z
pay_005594,cust_0041,86.80,GBP,failed,2026-01-17T19:00:52Z
pay_003278,cust_0183,383.33,USD,succeeded,2026-01-08T15:04:24Z
pay_001345,cust_0079,286.25,EUR,pending,2026-01-31T22:07:50Z
pay_000990,cust_0147,420.47,EUR,pending,2026-01-06T05:35:17Z
pay_005314,cust_0251,124.51,EUR,failed,2026-01-30T01:19:05Z
pay_005615,cust_0160,131.01,EUR,succeeded,2026-01-23T05:32:54Z
pay_004373,cust_0290,122.00,EUR,succeeded,2026-01-16T19:53:34Z
pay_000819,cust_0100,235.12,EUR,succeeded,2026-01-01T07:32:55Z
pay_004865,cust_0111,77.61,GBP,succeeded,2026-01-13T15:22:52Z
pay_004529,cust_0192,149.20,EUR,failed,2026-01-04T16:42:36Z
pay_004987,cust_0026,178.73,USD,pending,2026-01-19T06:41:16Z
pay_005121,cust_0086,108.99,USD,succeeded,2026-01-13T09:46:14Z
pay_001863,cust_0335,11.11,USD,failed,2026-01-26T11:41:12Z
pay_004028,cust_0017,13.29,EUR,succeeded,2026-01-17T16:36:46Z
pay_002898,cust_0348,12.34,USD,succeeded,2026-01-28T16:17:06Z
pay_003872,cust_0297,428.96,USD,succeeded,2026-01-01T01:04:38Z
pay_003838,cust_0071,453.39,GBP,failed,2026-01-18T11:59:50Z
pay_002626,cust_0078,92.90,USD,succeeded,2026-01-02T13:21:12Z
pay_003824,cust_0357,471.94,USD,failed,2026-01-24T01:59:58Z
pay_000307,cust_0142,352.21,USD,succeeded,2026-01-28T05:19:28Z
pay_001408,cust_0252,470.44,GBP,failed,2026-01-13T13:35:08Z
pay_004203,cust_0138,196.48,GBP,failed,2026-01-19T19:43:05Z
pay_004444,cust_0285,234.86,USD,succeeded,2026-01-02T04:38:48Z
pay_000629,cust_0206,146.80,GBP,succeeded,2026-01-20T02:05:31Z
pay_003622,cust_0027,294.99,USD,succeeded,2026-01-20T01:20:40Z
pay_004317,cust_0112,392.24,USD,succeeded,2026-01-03T23:24:19Z
pay_000547,cust_0300,168.63,EUR,succeeded,2026-01-28T05:38:10Z
pay_004867,cust_0207,191.87,EUR,failed,2026-01-17T08:54:20Z
pay_005737,cust_0208,370.53,USD,succeeded,2026-01-31T09:51:05Z
pay_002041,cust_0217,215.37,EUR,succeeded,2026-01-25T04:13:18Z
pay_005796,cust_0198,354.48,USD,succeeded,2026-01-10T05:14:44Z
pay_001406,cust_0146,243.02,USD,succeeded,2026-01-13T17:05:06Z
pay_002589,cust_0193,160.70,USD,succeeded,2026-01-10T00:35:02Z
pay_002056,cust_0173,154.48,USD,succeeded,2026-01-30T06:41:48Z
pay_002232,cust_0216,433.26,USD,succeeded,2026-01-02T10:02:38Z
pay_001449,cust_0194,369.32,USD,succeeded,2026-01-30T23:22:41Z
pay_001641,cust_0318,396.34,EUR,succeeded,2026-01-21T20:25:05Z
pay_004694,cust_0045,240.44,GBP,succeeded,2026-01-22T06:04:20Z
pay_001077,cust_0039,110.97,USD,failed,2026-01-27T10:49:30Z
pay_002801,cust_0111,412.85,USD,pending,2026-01-07T19:09:31Z
pay_003584,cust_0025,151.34,GBP,succeeded,2026-01-08T09:10:38Z
pay_000445,cust_0128,459.43,EUR,succeeded,2026-01-02T09:58:30Z
pay_003750,cust_0105,142.48,USD,failed,2026-01-11T16:15:20Z
pay_005378,cust_0013,17.14,USD,succeeded,2026-01-20T17:26:10Z
pay_003911,cust_0105,312.96,EUR,succeeded,2026-01-29T21:20:02Z
pay_005967,cust_0299,196.52,USD,failed,2026-01-23T14:43:46Z
pay_005450,cust_0075,323.14,GBP,succeeded,2026-01-17T22:22:59Z
pay_000365,cust_0032,69.70,USD,succeeded,2026-01-14T11:28:08Z
pay_000795,cust_0070,228.19,USD,succeeded,2026-01-13T21:29:33Z
pay_000228,cust_0392,422.06,USD,succeeded,2026-01-01T05:29:55Z
pay_004502,cust_0064,81.88,GBP,succeeded,2026-01-18T13:46:57Z
pay_001053,cust_0304,401.49,GBP,failed,2026-01-09T12:57:54Z
pay_006048,cust_0029,238.96,ZZZ,succeeded,2026-01-21T07:33:31Z
pay_005156,cust_0360,246.40,USD,succeeded,2026-01-02T02:53:12Z
pay_003059,cust_0108,260.12,USD,succeeded,2026-01-24T10:31:33Z
pay_005491,cust_0296,135.11,EUR,succeeded,2026-01-24T01:17:15Z
pay_002368,cust_0009,211.78,USD,failed,2026-01-20T09:12:03Z
pay_004453,cust_0050,312.18,GBP,failed,2026-01-08T16:11:18Z
pay_001700,cust_0334,405.46,USD,succeeded,2026-01-10T14:33:41Z
pay_004894,cust_0218,323.20,EUR,succeeded,2026-01-30T18:36:33Z
pay_002223,cust_0372,337.80,USD,succeeded,2026-01-24T05:11:05Z
pay_001962,cust_0268,188.96,EUR,succeeded,2026-01-11T05:09:08Z
pay_003654,cust_0072,112.43,USD,succeeded,2026-01-30T21:49:48Z
pay_003964,cust_0147,157.29,EUR,succeeded,2026-01-18T02:49:53Z
pay_000143,cust_0202,172.85,GBP,failed,2026-01-12T05:15:09Z
pay_001129,cust_0121,498.39,GBP,failed,2026-01-16T21:46:51Z
pay_005595,cust_0091,469.38,GBP,succeeded,2026-01-11T19:03:11Z
pay_003576,cust_0190,5.31,USD,succeeded,2026-01-30T12:33:28Z
pay_003407,cust_0243,216.05,GBP,succeeded,2026-01-07T08:25:20Z
pay_001915,cust_0362,462.74,USD,succeeded,2026-01-23T18:58:47Z
pay_002300,cust_0194,248.16,USD,succeeded,2026-01-03T17:37:32Z
pay_004665,cust_0281,84.21,USD,succeeded,2026-01-31T18:00:18Z
pay_000167,cust_0349,482.44,GBP,succeeded,2026-01-25T05:45:01Z
pay_005944,cust_0242,184.79,USD,succeeded,2026-01-16T05:37:30Z
pay_006023,cust_0112,0.00,GBP,succeeded,2026-01-16T20:36:07Z
pay_004719,cust_0059,72.77,USD,succeeded,2026-01-25T16:25:42Z
pay_002535,cust_0263,453.38,GBP,succeeded,2026-01-08T20:36:28Z
pay_004164,cust_0109,331.62,EUR,succeeded,2026-01-31T19:07:28Z
pay_003937,cust_0094,333.53,EUR,failed,2026-01-12T06:07:00Z
pay_001130,cust_0364,7.65,USD,failed,2026-01-24T13:52:10Z
pay_001226,cust_0217,474.17,EUR,succeeded,2026-01-15T15:10:46Z
pay_005343,cust_0065,65.11,USD,failed,2026-01-04T00:53:30Z
pay_003259,cust_0396,346.56,USD,succeeded,2026-01-24T00:06:33Z
pay_002766,cust_0043,372.39,EUR,succeeded,2026-01-11T02:57:05Z
pay_001998,cust_0089,306.22,EUR,succeeded,2026-01-15T14:54:01Z
pay_003839,cust_0051,189.20,USD,succeeded,2026-01-05T18:26:52Z
pay_003652,cust_0070,233.21,USD,succeeded,2026-01-10T12:29:50Z
pay_004698,cust_0120,218.59,USD,succeeded,2026-01-03T08:33:05Z
pay_002028,cust_0245,238.05,EUR,succeeded,2026-01-06T07:44:11Z
pay_004213,cust_0167,446.43,GBP,succeeded,2026-01-04T09:28:00Z
pay_002201,cust_0122,10.80,USD,succeeded,2026-01-06T12:31:15Z
pay_001178,cust_0171,424.58,USD,succeeded,2026-01-01T15:08:04Z
pay_000255,cust_0199,451.06,GBP,succeeded,2026-01-25T08:50:16Z
pay_001490,cust_0019,428.76,USD,succeeded,2026-01-07T04:53:10Z
pay_004434,cust_0257,178.83,EUR,succeeded,2026-01-24T05:52:26Z
pay_003555,cust_0197,435.59,USD,succeeded,2026-01-25T03:25:47Z
pay_004189,cust_0068,297.29,GBP,succeeded,2026-01-24T03:41:34Z
pay_001314,cust_0052,72.94,EUR,failed,2026-01-01T04:02:24Z
pay_002970,cust_0167,257.91,EUR,succeeded,2026-01-05T16:30:50Z
pay_002960,cust_0330,8.15,USD,succeeded,2026-01-14T18:45:43Z
pay_001785,cust_0344,382.68,USD,succeeded,2026-01-01T01:58:43Z
pay_002854,cust_0208,274.53,USD,failed,2026-01-19T09:41:10Z
pay_001401,cust_0326,391.74,USD,succeeded,2026-01-07T13:05:31Z
pay_004507,cust_0125,107.55,USD,succeeded,2026-01-23T12:32:44Z
pay_003263,cust_0173,446.49,GBP,succeeded,2026-01-29T13:04:37Z
pay_005587,cust_0346,457.23,EUR,failed,2026-01-06T17:54:55Z
pay_001446,cust_0393,132.53,USD,succeeded,2026-01-09T04:28:54Z
pay_000192,cust_0203,374.17,USD,failed,2026-01-09T01:38:56Z
pay_002753,cust_0111,90.21,EUR,succeeded,2026-01-31T16:12:16Z
pay_001969,cust_0177,100.36,USD,succeeded,2026-01-21T15:30:58Z
pay_003271,cust_0116,247.93,USD,succeeded,2026-01-01T05:43:21Z
pay_002241,cust_0382,454.50,USD,succeeded,2026-01-25T06:34:49Z
pay_005857,cust_0307,250.35,GBP,failed,2026-01-07T10:39:16Z
pay_001774,cust_0222,148.95,USD,failed,2026-01-19T12:54:42Z
pay_001941,cust_0068,138.65,USD,failed,2026-01-27T02:41:24Z
pay_004758,cust_0290,451.69,GBP,succeeded,2026-01-13T07:52:50Z
pay_003699,cust_0087,79.97,USD,failed,2026-01-02T21:38:49Z
pay_004796,cust_0371,162.58,USD,succeeded,2026-01-25T14:11:07Z
pay_004686,cust_0346,404.03,USD,failed,2026-01-13T01:51:39Z
pay_001642,cust_0005,148.88,USD,failed,2026-01-05T14:32:14Z
pay_005839,cust_0377,330.12,USD,failed,2026-01-13T06:46:04Z
pay_005261,cust_0069,480.86,USD,succeeded,2026-01-12T07:47:19Z
pay_001271,cust_0389,356.05,USD,succeeded,2026-01-09T22:20:05Z
pay_003016,cust_0255,53.10,GBP,succeeded,2026-01-27T04:19:11Z
pay_005079,cust_0256,275.07,EUR,succeeded,2026-01-05T14:22:20Z
pay_003332,cust_0103,123.51,USD,succeeded,2026-01-18T10:15:27Z
pay_000945,cust_0317,493.46,USD,failed,2026-01-12T16:54:05Z
pay_002245,cust_0358,397.85,USD,succeeded,2026-01-21T19:55:32Z
pay_003506,cust_0310,187.60,EUR,succeeded,2026-01-05T05:44:25Z
pay_001293,cust_0206,208.50,GBP,succeeded,2026-01-04T22:43:09Z
pay_002527,cust_0081,147.38,EUR,succeeded,2026-01-08T15:45:20Z
pay_003798,cust_0255,366.34,GBP,succeeded,2026-01-05T14:01:09Z
pay_003491,cust_0092,443.45,EUR,succeeded,2026-01-20T17:59:08Z
pay_004220,cust_0375,369.26,USD,succeeded,2026-01-02T22:09:45Z
pay_004812,cust_0387,302.46,USD,succeeded,2026-01-12T12:46:51Z
pay_003428,cust_0315,312.28,USD,failed,2026-01-10T20:45:00Z
pay_002833,cust_0122,456.80,EUR,failed,2026-01-16T19:14:45Z
pay_005935,cust_0043,481.61,USD,failed,2026-01-05T05:06:55Z
pay_000292,cust_0089,147.97,USD,succeeded,2026-01-18T16:25:13Z
pay_001979,cust_0362,420.13,USD,succeeded,2026-01-16T02:50:49Z
pay_006056,cust_0199,142.29,ZZZ,succeeded,2026-01-03T10:25:07Z
pay_003604,cust_0025,50.91,USD,succeeded,2026-01-12T11:11:12Z
pay_001439,cust_0042,466.08,GBP,succeeded,2026-01-12T23:58:09Z
pay_002439,cust_0331,30.98,EUR,succeeded,2026-01-22T08:12:39Z
pay_003785,cust_0372,378.18,USD,failed,2026-01-14T04:01:18Z
pay_003984,cust_0011,184.85,EUR,pending,2026-01-10T15:35:51Z
pay_003820,cust_0201,496.69,EUR,succeeded,2026-01-19T13:55:25Z
pay_000028,cust_0174,435.58,USD,succeeded,2026-01-12T14:35:31Z
pay_000568,cust_0203,239.62,USD,succeeded,2026-01-27T04:57:55Z
pay_000867,cust_0046,493.28,USD,succeeded,2026-01-19T04:38:38Z
pay_005603,cust_0065,436.99,USD,succeeded,2026-01-26T14:10:13Z
pay_004174,cust_0002,30.92,USD,succeeded,2026-01-07T01:15:28Z
pay_005719,cust_0189,32.40,USD,failed,2026-01-22T22:58:23Z
pay_003561,cust_0294,15.69,USD,succeeded,2026-01-20T21:40:25Z
pay_003266,cust_0292,323.84,USD,succeeded,2026-01-31T15:36:00Z
pay_003037,cust_0053,357.75,USD,succeeded,2026-01-08T01:44:25Z
pay_000653,cust_0017,430.90,EUR,succeeded,2026-01-17T16:38:45Z
pay_002147,cust_0142,462.19,USD,succeeded,2026-01-18T04:53:20Z
pay_000897,cust_0223,399.67,USD,succeeded,2026-01-01T11:29:37Z
pay_003447,cust_0202,354.95,USD,succeeded,2026-01-28T12:02:34Z
pay_000559,cust_0274,109.34,EUR,succeeded,2026-01-01T07:45:41Z
pay_000660,cust_0101,370.58,USD,failed,2026-01-05T00:21:16Z
pay_003151,cust_0276,410.73,GBP,succeeded,2026-01-13T12:52:31Z
pay_000705,cust_0062,9.42,USD,failed,2026-01-13T17:18:14Z
pay_001058,cust_0079,52.69,USD,succeeded,2026-01-10T18:55:50Z
pay_005731,cust_0332,156.49,USD,succeeded,2026-01-15T10:21:38Z
pay_004842,cust_0221,307.59,USD,succeeded,2026-01-15T00:35:49Z
pay_005219,cust_0130,271.67,USD,succeeded,2026-01-01T16:41:54Z
pay_003152,cust_0366,35.09,EUR,succeeded,2026-01-01T22:05:26Z
pay_002051,cust_0128,51.81,EUR,succeeded,2026-01-06T23:02:38Z
pay_002061,cust_0142,304.29,GBP,succeeded,2026-01-17T10:22:24Z
pay_003916,cust_0218,384.39,USD,succeeded,2026-01-04T20:47:32Z
pay_003945,cust_0021,309.19,USD,succeeded,2026-01-01T03:04:22Z
pay_003380,cust_0051,82.21,USD,succeeded,2026-01-01T23:28:36Z
pay_000958,cust_0310,320.81,EUR,failed,2026-01-06T06:11:13Z
pay_003454,cust_0159,136.24,USD,succeeded,2026-01-15T03:55:27Z
pay_005794,cust_0321,345.11,USD,failed,2026-01-12T15:19:36Z
pay_005057,cust_0013,425.65,USD,succeeded,2026-01-17T15:06:45Z
pay_005593,cust_0170,119.67,USD,succeeded,2026-01-17T10:47:36Z
pay_001123,cust_0148,69.45,GBP,succeeded,2026-01-24T21:50:54Z
pay_004012,cust_0356,42.30,EUR,failed,2026-01-22T04:03:53Z
pay_001260,cust_0109,144.25,USD,failed,2026-01-19T19:26:44Z
pay_004780,cust_0332,31.51,USD,failed,2026-01-19T06:04:08Z
pay_003873,cust_0093,480.74,USD,succeeded,2026-01-24T20:00:36Z
pay_001190,cust_0156,28.29,USD,succeeded,2026-01-08T09:29:44Z
pay_002613,cust_0267,298.96,GBP,succeeded,2026-01-22T08:14:08Z
pay_005207,cust_0029,229.37,USD,succeeded,2026-01-14T23:28:51Z
pay_003426,cust_0092,84.95,USD,succeeded,2026-01-12T15:03:21Z
pay_001758,cust_0130,414.74,USD,succeeded,2026-01-12T12:09:03Z
pay_001791,cust_0320,38.24,USD,succeeded,2026-01-23T04:24:24Z
pay_003748,cust_0073,403.40,USD,succeeded,2026-01-25T00:39:41Z
pay_004294,cust_0242,92.46,USD,succeeded,2026-01-23T23:01:02Z
pay_005580,cust_0193,303.39,USD,succeeded,2026-01-29T10:09:02Z
pay_001332,cust_0263,394.01,GBP,succeeded,2026-01-18T03:34:58Z
pay_003713,cust_0093,138.59,USD,failed,2026-01-07T00:37:10Z
pay_001234,cust_0023,158.30,USD,succeeded,2026-01-14T12:17:59Z
pay_002007,cust_0152,135.95,USD,succeeded,2026-01-09T21:04:10Z
pay_004613,cust_0059,470.55,GBP,succeeded,2026-01-24T19:21:30Z
pay_001466,cust_0028,155.52,EUR,failed,2026-01-28T21:00:49Z
pay_002588,cust_0308,62.19,GBP,failed,2026-01-12T13:55:44Z
pay_000764,cust_0333,193.45,GBP,succeeded,2026-01-13T03:37:35Z
pay_003747,cust_0340,187.84,USD,succeeded,2026-01-20T18:14:59Z
pay_001878,cust_0298,111.36,EUR,succeeded,2026-01-23T01:11:12Z
pay_004105,cust_0307,272.72,EUR,succeeded,2026-01-23T22:54:30Z
pay_005949,cust_0380,361.80,EUR,failed,2026-01-05T02:10:04Z
pay_001563,cust_0234,264.91,USD,succeeded,2026-01-17T08:01:19Z
pay_000338,cust_0360,270.60,EUR,succeeded,2026-01-13T10:06:08Z
pay_005714,cust_0182,214.88,USD,succeeded,2026-01-22T00:15:10Z
pay_002294,cust_0060,172.48,USD,succeeded,2026-01-22T08:43:05Z
pay_003811,cust_0367,473.02,USD,succeeded,2026-01-08T01:00:03Z
pay_005979,cust_0020,388.34,EUR,failed,2026-01-26T09:56:45Z
pay_001163,cust_0263,209.44,USD,succeeded,2026-01-04T20:41:51Z
pay_005340,cust_0141,66.56,EUR,succeeded,2026-01-19T22:10:17Z
pay_002000,cust_0288,235.79,EUR,succeeded,2026-01-12T03:08:04Z
pay_004333,cust_0160,165.66,GBP,succeeded,2026-01-07T09:06:30Z
pay_003349,cust_0334,127.67,GBP,succeeded,2026-01-18T15:07:34Z
pay_000209,cust_0164,78.86,USD,succeeded,2026-01-23T19:35:07Z
