subscription_event_id,customer_id,subscription_id,event_type,plan,created_at
subevt_000492,cust_0365,sub_00206,cancel,enterprise,2026-01-08T08:11:50Z
subevt_001796,cust_0028,sub_00782,start,enterprise,2026-01-18T07:44:29Z
subevt_000930,cust_0053,sub_00400,cancel,basic,2026-01-23T17:07:56Z
subevt_001117,cust_0082,sub_00483,renew,pro,2026-01-25T15:40:40Z
subevt_001012,cust_0115,sub_00437,start,basic,2026-01-23T21:23:03Z
subevt_000758,cust_0381,sub_00322,cancel,enterprise,2026-01-18T06:56:50Z
subevt_000242,cust_0245,sub_00103,renew,basic,2026-01-29T20:49:55Z
subevt_000226,cust_0330,sub_00096,start,enterprise,2026-01-20T06:33:14Z
subevt_001622,cust_0176,sub_00704,renew,basic,2026-01-18T19:36:05Z
subevt_000140,cust_0120,sub_00054,renew,pro,2026-01-24T09:36:16Z
subevt_000677,cust_0348,sub_00289,start,enterprise,2026-01-13T02:23:34Z
subevt_001188,cust_0011,sub_00512,renew,pro,2026-01-17T05:28:21Z
subevt_001773,cust_0339,sub_00773,start,basic,2026-01-12T16:37:57Z
subevt_001653,cust_0388,sub_00716,start,basic,2026-01-10T17:44:23Z
subevt_001080,cust_0138,sub_00465,start,pro,2026-01-12T00:11:52Z
subevt_001237,cust_0206,sub_00531,renew,pro,2026-01-26T06:43:58Z
subevt_000230,cust_0124,sub_00098,renew,pro,2026-01-26T17:57:13Z
subevt_002153,cust_0025,sub_00937,renew,pro,2026-01-11T22:12:36Z
subevt_000999,cust_0271,sub_00431,renew,enterprise,2026-01-30T18:53:45Z
subevt_000082,cust_0359,sub_00031,start,basic,2026-01-31T09:30:36Z
subevt_000997,cust_0271,sub_00431,start,enterprise,2026-01-20T21:12:20Z
subevt_001193,cust_0356,sub_00513,cancel,enterprise,2026-01-04T17:08:27Z
subevt_000847,cust_0316,sub_00367,start,pro,2026-01-27T02:31:13Z
subevt_001754,cust_0340,sub_00763,renew,enterprise,2026-01-10T17:46:35Z
subevt_001881,cust_0029,sub_00818,start,basic,2026-01-07T03:37:39Z
subevt_001890,cust_0038,sub_00822,start,enterprise,2026-01-13T23:14:25Z
subevt_000966,cust_0128,sub_00416,start,enterprise,2026-01-06T19:38:49Z
subevt_002203,cust_0206,sub_00959,start,pro,2026-01-28T22:44:48Z
subevt_001273,cust_0345,sub_00545,cancel,basic,2026-01-17T10:10:26Z
subevt_001513,cust_0261,sub_00657,renew,basic,2026-01-26T20:25:12Z
subevt_000832,cust_0007,sub_00359,start,pro,2026-01-07T10:47:21Z
subevt_000884,cust_0034,sub_00382,start,pro,2026-01-04T22:01:18Z
subevt_002144,cust_0333,sub_00934,cancel,basic,2026-01-21T22:38:33Z
subevt_000833,cust_0001,sub_00360,start,pro,2026-01-23T19:13:50Z
subevt_002051,cust_0395,sub_00892,renew,basic,2026-01-19T04:05:41Z
subevt_000435,cust_0384,sub_00183,renew,enterprise,2026-01-31T03:48:52Z
subevt_000476,cust_0208,sub_00200,renew,pro,2026-01-22T14:02:42Z
subevt_000624,cust_0279,sub_00265,renew,basic,2026-01-16T12:48:38Z
subevt_001656,cust_0049,sub_00717,renew,enterprise,2026-01-17T03:26:05Z
subevt_002021,cust_0037,sub_00879,start,basic,2026-01-14T14:51:37Z
subevt_001984,cust_0395,sub_00862,start,enterprise,2026-01-28T10:36:17Z
subevt_001565,cust_0021,sub_00681,renew,basic,2026-01-16T18:20:31Z
subevt_000431,cust_0040,sub_00182,start,pro,2026-01-08T15:30:28Z
subevt_001905,cust_0060,sub_00829,cancel,basic,2026-01-30T19:19:36Z
subevt_002250,cust_0077,sub_00980,renew,enterprise,2026-01-26T03:09:58Z
subevt_001330,cust_0399,sub_00575,start,basic,2026-01-24T15:42:49Z
subevt_000483,cust_0199,sub_00203,renew,enterprise,2026-01-17T20:21:28Z
subevt_000458,cust_0300,sub_00193,start,pro,2026-01-26T10:26:01Z
subevt_001485,cust_0370,sub_00643,renew,pro,2026-01-29T23:16:18Z
subevt_001168,cust_0052,sub_00505,renew,enterprise,2026-01-26T11:09:38Z
subevt_000757,cust_0381,sub_00322,renew,enterprise,2026-01-25T11:58:17Z
subevt_001433,cust_0346,sub_00622,renew,enterprise,2026-01-10T14:01:44Z
subevt_002081,cust_0216,sub_00906,start,pro,2026-01-01T23:00:11Z
subevt_000292,cust_0395,sub_00123,start,enterprise,2026-01-31T10:23:37Z
subevt_001887,cust_0349,sub_00821,start,pro,2026-01-01T06:36:24Z
subevt_001500,cust_0394,sub_00652,renew,enterprise,2026-01-28T10:58:42Z
subevt_000017,cust_0075,sub_00007,start,basic,2026-01-08T02:16:25Z
subevt_001661,cust_0147,sub_00719,cancel,pro,2026-01-14T19:01:24Z
subevt_001669,cust_0267,sub_00723,start,basic,2026-01-05T20:24:12Z
subevt_000991,cust_0055,sub_00428,renew,basic,2026-01-13T13:07:04Z
subevt_001704,cust_0251,sub_00740,start,enterprise,2026-01-04T11:42:44Z
subevt_001615,cust_0270,sub_00702,start,enterprise,2026-01-14T09:58:45Z
subevt_001728,cust_0204,sub_00751,renew,enterprise,2026-01-30T01:51:39Z
subevt_002152,cust_0025,sub_00937,start,pro,2026-01-01T06:33:20Z
subevt_000136,cust_0161,sub_00053,start,pro,2026-01-01T16:00:22Z
subevt_000195,cust_0246,sub_00081,start,basic,2026-01-19T02:37:38Z
subevt_002077,cust_0034,sub_00903,cancel,pro,2026-01-26T15:49:01Z
subevt_001965,cust_0002,sub_00853,renew,enterprise,2026-01-25T01:57:25Z
subevt_002224,cust_0082,sub_00968,renew,basic,2026-01-31T00:09:53Z
subevt_001301,cust_0086,sub_00560,cancel,basic,2026-01-29T11:48:39Z
subevt_000730,cust_0029,sub_00311,start,enterprise,2026-01-28T17:01:02Z
subevt_001600,cust_0007,sub_00695,start,enterprise,2026-01-29T18:46:10Z
subevt_001348,cust_0223,sub_00582,renew,enterprise,2026-01-16T18:42:37Z
subevt_002181,cust_0046,sub_00949,start,basic,2026-01-04T00:06:40Z
subevt_001938,cust_0391,sub_00843,renew,enterprise,2026-01-29T01:47:56Z
subevt_001023,cust_0366,sub_00442,cancel,enterprise,2026-01-31T12:59:27Z
subevt_000579,cust_0203,sub_00245,renew,basic,2026-01-20T06:50:57Z
subevt_001915,cust_0108,sub_00833,start,enterprise,2026-01-19T15:58:29Z
subevt_002100,cust_0157,sub_00916,start,enterprise,2026-01-03T12:12:45Z
subevt_001936,cust_0289,sub_00842,renew,pro,2026-01-31T12:22:28Z
subevt_001957,cust_0195,sub_00850,cancel,basic,2026-01-31T18:54:44Z
subevt_000908,cust_0313,sub_00393,renew,pro,2026-01-26T23:29:36Z
subevt_000083,cust_0359,sub_00031,cancel,basic,2026-01-31T06:21:07Z
subevt_002020,cust_0032,sub_00878,start,pro,2026-01-12T14:56:42Z
subevt_001037,cust_0060,sub_00447,cancel,pro,2026-01-21T03:44:50Z
subevt_000842,cust_0328,sub_00365,renew,enterprise,2026-01-23T07:22:52Z
subevt_001157,cust_0251,sub_00502,start,basic,2026-01-29T00:32:42Z
subevt_000446,cust_0250,sub_00189,renew,basic,2026-01-26T06:26:23Z
subevt_000390,cust_0142,sub_00164,start,pro,2026-01-03T02:20:07Z
subevt_001844,cust_0351,sub_00803,start,pro,2026-01-19T09:52:40Z
subevt_001448,cust_0080,sub_00628,start,basic,2026-01-03T20:04:34Z
subevt_000916,cust_0075,sub_00396,renew,pro,2026-01-31T01:59:51Z
subevt_001435,cust_0148,sub_00623,renew,enterprise,2026-01-19T22:32:12Z
subevt_000344,cust_0346,sub_00145,renew,enterprise,2026-01-25T05:13:39Z
subevt_000926,cust_0003,sub_00399,renew,basic,2026-01-17T21:55:08Z
subevt_000779,cust_0088,sub_00333,renew,pro,2026-01-27T20:30:00Z
subevt_001855,cust_0162,sub_00806,renew,enterprise,2026-01-29T22:30:43Z
subevt_001266,cust_0397,sub_00543,renew,pro,2026-01-22T08:50:46Z
subevt_000594,cust_0272,sub_00252,start,basic,2026-01-09T20:20:38Z
subevt_002057,cust_0375,sub_00895,start,pro,2026-01-30T20:45:13Z
subevt_000890,cust_0219,sub_00385,start,enterprise,2026-01-02T23:19:10Z
subevt_001416,cust_0392,sub_00615,start,enterprise,2026-01-13T07:33:34Z
subevt_000918,cust_0348,sub_00397,start,basic,2026-01-14T18:25:42Z
subevt_001750,cust_0333,sub_00762,renew,basic,2026-01-13T23:34:47Z
subevt_001899,cust_0325,sub_00827,start,basic,2026-01-27T08:56:59Z
subevt_000713,cust_0006,sub_00304,renew,pro,2026-01-17T00:47:35Z
subevt_000434,cust_0384,sub_00183,start,enterprise,2026-01-26T17:01:19Z
subevt_000131,cust_0333,sub_00051,start,pro,2026-01-29T08:25:18Z
subevt_000160,cust_0250,sub_00064,start,pro,2026-01-20T02:48:35Z
subevt_001859,cust_0165,sub_00808,start,basic,2026-01-22T02:21:31Z
subevt_001597,cust_0116,sub_00694,start,enterprise,2026-01-08T01:03:45Z
subevt_001328,cust_0173,sub_00574,renew,pro,2026-01-21T04:12:57Z
subevt_000894,cust_0150,sub_00386,cancel,pro,2026-01-31T16:59:17Z
subevt_001212,cust_0119,sub_00522,start,pro,2026-01-21T00:41:08Z
subevt_001376,cust_0242,sub_00596,renew,pro,2026-01-14T22:01:11Z
subevt_002252,cust_0252,sub_00982,start,enterprise,2026-01-10T05:16:06Z
subevt_000720,cust_0133,sub_00306,renew,basic,2026-01-07T15:25:31Z
subevt_000377,cust_0120,sub_00159,renew,basic,2026-01-22T07:45:28Z
subevt_001426,cust_0289,sub_00619,start,enterprise,2026-01-11T10:27:32Z
subevt_000922,cust_0380,sub_00398,renew,pro,2026-01-23T06:37:13Z
subevt_001062,cust_0019,sub_00457,start,pro,2026-01-22T02:43:00Z
subevt_001508,cust_0096,sub_00656,start,enterprise,2026-01-31T00:33:02Z
subevt_002269,cust_0224,sub_00989,renew,pro,2026-01-31T09:37:38Z
subevt_001255,cust_0002,sub_00538,start,pro,2026-01-23T01:06:09Z
subevt_000969,cust_0398,sub_00417,start,basic,2026-01-22T22:16:22Z
subevt_002131,cust_0206,sub_00927,renew,basic,2026-01-31T15:24:38Z
subevt_001976,cust_0094,sub_00858,renew,enterprise,2026-01-13T02:19:52Z
subevt_002049,cust_0395,sub_00892,start,basic,2026-01-12T14:15:44Z
subevt_000956,cust_0341,sub_00411,renew,basic,2026-01-15T02:18:45Z
subevt_002058,cust_0146,sub_00896,start,enterprise,2026-01-20T07:34:23Z
subevt_000627,cust_0226,sub_00267,start,enterprise,2026-01-09T14:35:56Z
subevt_001517,cust_0010,sub_00659,start,pro,2026-01-25T10:38:36Z
subevt_002208,cust_0091,sub_00961,renew,basic,2026-01-26T14:57:00Z
subevt_000876,cust_0044,sub_00379,start,basic,2026-01-04T23:47:56Z
subevt_000260,cust_0213,sub_00112,start,pro,2026-01-02T11:01:56Z
subevt_001353,cust_0099,sub_00584,renew,pro,2026-01-22T03:50:01Z
subevt_000049,cust_0245,sub_00018,renew,basic,2026-01-16T08:47:23Z
subevt_000972,cust_0187,sub_00418,renew,basic,2026-01-31T09:49:27Z
subevt_001883,cust_0018,sub_00819,start,basic,2026-01-17T02:42:14Z
subevt_001947,cust_0077,sub_00847,renew,basic,2026-01-24T00:32:56Z
subevt_002297,cust_0133,sub_01001,renew,basic,2026-01-21T22:01:45Z
subevt_002219,cust_0112,sub_00965,renew,enterprise,2026-01-20T05:46:08Z
subevt_001969,cust_0172,sub_00855,renew,pro,2026-01-18T17:50:09Z
subevt_001264,cust_0050,sub_00542,renew,pro,2026-01-18T21:36:39Z
subevt_001861,cust_0011,sub_00809,renew,pro,2026-01-12T05:05:42Z
subevt_001360,cust_0044,sub_00588,start,basic,2026-01-09T11:46:47Z
subevt_001926,cust_0008,sub_00837,renew,pro,2026-01-20T18:46:50Z
subevt_002310,cust_0277,sub_01007,renew,pro,2026-01-31T02:17:08Z
subevt_001738,cust_0356,sub_00757,start,enterprise,2026-01-10T05:37:54Z
subevt_000057,cust_0138,sub_00021,renew,enterprise,2026-01-04T20:33:31Z
subevt_001387,cust_0260,sub_00600,renew,enterprise,2026-01-28T18:52:03Z
subevt_001792,cust_0026,sub_00780,start,enterprise,2026-01-31T13:05:25Z
subevt_001389,cust_0123,sub_00602,start,pro,2026-01-19T01:23:23Z
subevt_001029,cust_0055,sub_00444,renew,basic,2026-01-06T11:13:45Z
subevt_000980,cust_0287,sub_00423,start,enterprise,2026-01-29T13:41:33Z
subevt_001316,cust_0398,sub_00567,renew,basic,2026-01-21T18:03:35Z
subevt_000953,cust_0189,sub_00410,renew,pro,2026-01-21T15:13:16Z
subevt_000509,cust_0003,sub_00212,renew,enterprise,2026-01-31T04:18:21Z
subevt_000578,cust_0203,sub_00245,renew,basic,2026-01-13T22:46:03Z
subevt_000172,cust_0069,sub_00069,start,enterprise,2026-01-22T22:03:37Z
subevt_002016,cust_0395,sub_00876,renew,pro,2026-01-23T06:17:17Z
subevt_000630,cust_0230,sub_00268,cancel,pro,2026-01-23T17:41:12Z
subevt_002292,cust_0084,sub_00999,cancel,pro,2026-01-31T13:42:18Z
subevt_000620,cust_0062,sub_00263,renew,pro,2026-01-25T09:50:02Z
subevt_001975,cust_0094,sub_00858,start,enterprise,2026-01-10T07:04:20Z
subevt_000577,cust_0203,sub_00245,start,basic,2026-01-04T00:06:56Z
subevt_000135,cust_0344,sub_00052,renew,pro,2026-01-22T11:08:54Z
subevt_000432,cust_0040,sub_00182,renew,pro,2026-01-18T17:11:59Z
subevt_000232,cust_0305,sub_00099,renew,enterprise,2026-01-12T20:55:26Z
subevt_000237,cust_0297,sub_00102,start,basic,2026-01-21T10:31:45Z
subevt_000032,cust_0331,sub_00012,renew,pro,2026-01-10T08:08:49Z
subevt_000033,cust_0149,sub_00013,start,enterprise,2026-01-14T08:48:52Z
subevt_000450,cust_0106,sub_00190,renew,basic,2026-01-31T04:01:55Z
subevt_002193,cust_0148,sub_00954,renew,enterprise,2026-01-24T15:48:27Z
subevt_001741,cust_0122,sub_00758,start,pro,2026-01-19T06:05:53Z
subevt_002377,cust_0126,sub_01036,start,basic,2026-01-23T06:21:55Z
subevt_000284,cust_0244,sub_00120,renew,pro,2026-01-31T02:11:29Z
subevt_001810,cust_0286,sub_00790,renew,pro,2026-01-31T00:53:27Z
subevt_000124,cust_0064,sub_00047,cancel,basic,2026-01-31T01:58:08Z
subevt_002139,cust_0220,sub_00933,start,basic,2026-01-26T12:23:32Z
subevt_002394,cust_0035,sub_01044,cancel,pro,2026-01-26T12:00:21Z
subevt_000466,cust_0050,sub_00196,renew,enterprise,2026-01-08T17:52:21Z
subevt_002006,cust_0008,sub_00872,start,basic,2026-01-16T00:09:47Z
subevt_001478,cust_0275,sub_00640,start,basic,2026-01-22T09:28:55Z
subevt_000281,cust_0175,sub_00119,cancel,basic,2026-01-31T05:12:11Z
subevt_000778,cust_0088,sub_00333,start,pro,2026-01-17T15:26:34Z
subevt_001769,cust_0022,sub_00770,start,basic,2026-01-19T06:20:47Z
subevt_001561,cust_0202,sub_00679,renew,basic,2026-01-18T17:53:34Z
subevt_000744,cust_0135,sub_00317,renew,pro,2026-01-30T01:53:15Z
subevt_000596,cust_0272,sub_00252,renew,basic,2026-01-19T12:35:17Z
subevt_000219,cust_0354,sub_00093,start,basic,2026-01-25T05:41:27Z
subevt_000501,cust_0027,sub_00210,start,enterprise,2026-01-27T11:27:52Z
subevt_000228,cust_0278,sub_00097,start,basic,2026-01-06T18:30:48Z
subevt_001544,cust_0043,sub_00669,renew,enterprise,2026-01-31T09:59:50Z
subevt_001057,cust_0004,sub_00454,renew,pro,2026-01-31T07:31:46Z
subevt_002017,cust_0067,sub_00877,start,enterprise,2026-01-22T13:26:03Z
subevt_002279,cust_0080,sub_00994,start,pro,2026-01-14T18:35:45Z
subevt_000688,cust_0099,sub_00294,renew,pro,2026-01-23T14:58:23Z
subevt_001281,cust_0332,sub_00550,start,enterprise,2026-01-14T02:33:24Z
subevt_000640,cust_0013,sub_00273,cancel,basic,2026-01-13T15:57:27Z
subevt_000068,cust_0196,sub_00026,start,basic,2026-01-24T17:45:58Z
subevt_000299,cust_0148,sub_00126,start,enterprise,2026-01-03T21:21:03Z
subevt_000539,cust_0064,sub_00228,start,basic,2026-01-16T07:28:13Z
subevt_001473,cust_0128,sub_00638,start,enterprise,2026-01-10T16:33:07Z
subevt_000500,cust_0350,sub_00209,renew,basic,2026-01-22T17:01:13Z
subevt_001327,cust_0173,sub_00574,start,pro,2026-01-16T07:39:08Z
subevt_002170,cust_0202,sub_00944,start,basic,2026-01-30T07:12:10Z
subevt_000218,cust_0370,sub_00092,start,enterprise,2026-01-13T06:52:12Z
subevt_001588,cust_0002,sub_00690,renew,basic,2026-01-11T12:17:23Z
subevt_000644,cust_0104,sub_00275,start,enterprise,2026-01-22T22:03:26Z
subevt_002349,cust_0283,sub_01022,renew,pro,2026-01-30T16:08:00Z
subevt_000353,cust_0043,sub_00149,renew,basic,2026-01-17T06:01:18Z
subevt_000940,cust_0115,sub_00405,renew,pro,2026-01-06T11:51:29Z
subevt_001903,cust_0087,sub_00828,renew,pro,2026-01-09T14:46:03Z
subevt_001956,cust_0195,sub_00850,renew,basic,2026-01-24T21:25:20Z
subevt_000156,cust_0368,sub_00061,start,pro,2026-01-23T03:23:48Z
subevt_001265,cust_0397,sub_00543,start,pro,2026-01-19T18:48:29Z
subevt_000318,cust_0294,sub_00135,start,pro,2026-01-14T09:34:11Z
subevt_001826,cust_0247,sub_00796,renew,basic,2026-01-16T02:23:27Z
subevt_000047,cust_0245,sub_00018,start,basic,2026-01-04T15:31:51Z
subevt_002035,cust_0317,sub_00887,start,enterprise,2026-01-12T08:45:58Z
subevt_001359,cust_0308,sub_00587,renew,enterprise,2026-01-27T02:33:15Z
subevt_000123,cust_0064,sub_00047,renew,basic,2026-01-31T06:45:53Z
subevt_001096,cust_0264,sub_00472,start,enterprise,2026-01-31T10:19:54Z
subevt_001161,cust_0270,sub_00503,renew,pro,2026-01-08T23:12:18Z
subevt_000352,cust_0043,sub_00149,start,basic,2026-01-10T00:39:20Z
subevt_001373,cust_0197,sub_00595,start,pro,2026-01-07T17:02:10Z
subevt_001318,cust_0121,sub_00569,start,basic,2026-01-20T11:04:04Z
subevt_001897,cust_0260,sub_00826,renew,pro,2026-01-07T19:30:52Z
subevt_000983,cust_0135,sub_00425,renew,pro,2026-01-12T07:16:12Z
subevt_002034,cust_0023,sub_00886,renew,enterprise,2026-01-14T23:41:08Z
subevt_001592,cust_0363,sub_00691,renew,enterprise,2026-01-20T19:15:37Z
subevt_002391,cust_0190,sub_01043,start,enterprise,2026-01-07T06:47:39Z
subevt_000290,cust_0217,sub_00122,renew,enterprise,2026-01-28T11:08:58Z
subevt_000626,cust_0070,sub_00266,start,basic,2026-01-17T11:14:49Z
subevt_001130,cust_0050,sub_00489,renew,pro,2026-01-18T09:45:48Z
subevt_000263,cust_0057,sub_00113,renew,pro,2026-01-10T02:01:02Z
subevt_000407,cust_0082,sub_00172,start,pro,2026-01-25T18:10:04Z
subevt_000992,cust_0171,sub_00429,start,enterprise,2026-01-31T23:41:03Z
subevt_000197,cust_0266,sub_00082,start,pro,2026-01-01T01:47:05Z
subevt_000283,cust_0244,sub_00120,renew,pro,2026-01-28T20:15:16Z
subevt_000288,cust_0217,sub_00122,start,enterprise,2026-01-18T01:07:58Z
subevt_000651,cust_0045,sub_00277,renew,basic,2026-01-14T18:06:13Z
subevt_001284,cust_0333,sub_00552,start,enterprise,2026-01-11T23:19:27Z
subevt_002089,cust_0281,sub_00910,renew,enterprise,2026-01-24T15:36:06Z
subevt_000525,cust_0063,sub_00219,renew,basic,2026-01-30T19:19:06Z
subevt_000869,cust_0151,sub_00376,renew,pro,2026-01-12T23:19:39Z
subevt_001276,cust_0001,sub_00547,start,pro,2026-01-10T15:55:47Z
subevt_000343,cust_0346,sub_00145,start,enterprise,2026-01-17T08:57:34Z
subevt_000754,cust_0079,sub_00321,cancel,basic,2026-01-31T22:37:42Z
subevt_001619,cust_0311,sub_00703,renew,pro,2026-01-20T06:58:11Z
subevt_001471,cust_0273,sub_00637,renew,enterprise,2026-01-29T18:04:38Z
subevt_000732,cust_0029,sub_00311,renew,enterprise,2026-01-30T15:05:16Z
subevt_001215,cust_0332,sub_00523,cancel,enterprise,2026-01-30T10:51:27Z
subevt_000639,cust_0013,sub_00273,start,basic,2026-01-11T09:27:30Z
subevt_001131,cust_0284,sub_00490,start,basic,2026-01-15T06:50:32Z
subevt_000187,cust_0341,sub_00077,start,pro,2026-01-14T17:38:04Z
subevt_000689,cust_0099,sub_00294,cancel,pro,2026-01-24T13:37:02Z
subevt_002056,cust_0028,sub_00894,renew,enterprise,2026-01-28T07:00:10Z
subevt_002067,cust_0199,sub_00900,start,pro,2026-01-01T15:40:46Z
subevt_000173,cust_0113,sub_00070,start,pro,2026-01-26T16:03:43Z
subevt_001793,cust_0026,sub_00780,renew,enterprise,2026-01-31T05:48:04Z
subevt_001536,cust_0294,sub_00667,renew,pro,2026-01-13T00:00:54Z
subevt_001715,cust_0129,sub_00746,start,pro,2026-01-05T15:08:41Z
subevt_001532,cust_0254,sub_00665,start,basic,2026-01-20T06:06:26Z
subevt_001043,cust_0327,sub_00450,renew,basic,2026-01-06T02:44:11Z
subevt_001173,cust_0223,sub_00507,renew,pro,2026-01-12T08:56:42Z
subevt_002338,cust_0368,sub_01018,start,basic,2026-01-14T06:10:31Z
subevt_001854,cust_0162,sub_00806,renew,enterprise,2026-01-27T06:52:59Z
subevt_000944,cust_0348,sub_00407,start,enterprise,2026-01-06T18:54:37Z
subevt_001518,cust_0010,sub_00659,renew,pro,2026-01-31T05:43:46Z
subevt_002397,cust_0242,sub_01046,start,enterprise,2026-01-17T18:46:22Z
subevt_001871,cust_0356,sub_00813,renew,enterprise,2026-01-13T03:58:21Z
subevt_001961,cust_0276,sub_00852,renew,enterprise,2026-01-31T13:12:46Z
subevt_001877,cust_0029,sub_00815,cancel,enterprise,2026-01-07T13:57:08Z
subevt_000163,cust_0324,sub_00065,renew,enterprise,2026-01-09T19:36:16Z
subevt_001194,cust_0004,sub_00514,start,basic,2026-01-22T09:45:30Z
subevt_000764,cust_0301,sub_00325,renew,enterprise,2026-01-31T05:35:34Z
subevt_001921,cust_0002,sub_00835,renew,pro,2026-01-27T00:02:07Z
subevt_002272,cust_0083,sub_00991,renew,enterprise,2026-01-23T17:15:37Z
subevt_000104,cust_0233,sub_00039,start,basic,2026-01-08T18:57:12Z
subevt_002013,cust_0331,sub_00875,start,pro,2026-01-28T13:13:06Z
subevt_002115,cust_0253,sub_00921,renew,pro,2026-01-20T14:01:56Z
subevt_001894,cust_0170,sub_00824,renew,basic,2026-01-10T12:46:46Z
subevt_001953,cust_0291,sub_00849,start,basic,2026-01-23T08:29:43Z
subevt_000588,cust_0194,sub_00249,start,pro,2026-01-17T00:50:45Z
subevt_000957,cust_0341,sub_00411,cancel,basic,2026-01-17T04:56:23Z
subevt_000379,cust_0325,sub_00160,start,enterprise,2026-01-02T03:02:14Z
subevt_001005,cust_0016,sub_00434,start,enterprise,2026-01-21T12:08:57Z
subevt_002136,cust_0011,sub_00931,cancel,enterprise,2026-01-23T21:40:56Z
subevt_001434,cust_0148,sub_00623,start,enterprise,2026-01-12T14:32:28Z
subevt_000054,cust_0060,sub_00020,start,enterprise,2026-01-11T22:37:25Z
subevt_002199,cust_0382,sub_00957,renew,basic,2026-01-24T12:57:02Z
subevt_002375,cust_0179,sub_01035,start,pro,2026-01-01T08:06:56Z
subevt_001008,cust_0016,sub_00434,cancel,enterprise,2026-01-28T04:53:27Z
subevt_000913,cust_0020,sub_00395,renew,basic,2026-01-05T07:43:40Z
subevt_001951,cust_0310,sub_00848,renew,basic,2026-01-22T12:07:15Z
subevt_000679,cust_0184,sub_00291,start,basic,2026-01-31T00:49:02Z
subevt_002091,cust_0118,sub_00911,start,basic,2026-01-14T01:25:08Z
subevt_000814,cust_0213,sub_00349,start,pro,2026-01-31T02:48:35Z
subevt_000474,cust_0386,sub_00199,start,basic,2026-01-14T15:02:58Z
subevt_002120,cust_0115,sub_00923,start,enterprise,2026-01-12T03:01:51Z
subevt_000893,cust_0150,sub_00386,renew,pro,2026-01-31T14:09:12Z
subevt_000141,cust_0052,sub_00055,start,enterprise,2026-01-04T18:36:40Z
subevt_001313,cust_0224,sub_00565,start,enterprise,2026-01-29T19:59:08Z
subevt_001075,cust_0302,sub_00462,start,pro,2026-01-28T18:21:48Z
subevt_000332,cust_0369,sub_00141,start,pro,2026-01-08T11:09:32Z
subevt_002138,cust_0332,sub_00932,renew,pro,2026-01-09T23:24:08Z
subevt_001987,cust_0095,sub_00864,start,enterprise,2026-01-05T09:09:42Z
subevt_001494,cust_0298,sub_00649,start,basic,2026-01-28T01:22:53Z
subevt_001885,cust_0002,sub_00820,renew,enterprise,2026-01-31T10:48:15Z
subevt_001851,cust_0359,sub_00805,start,enterprise,2026-01-22T17:29:41Z
subevt_001564,cust_0021,sub_00681,start,basic,2026-01-15T05:51:34Z
subevt_002063,cust_0021,sub_00898,renew,enterprise,2026-01-31T12:40:15Z
subevt_000016,cust_0150,sub_00006,cancel,enterprise,2026-01-25T19:13:48Z
subevt_000753,cust_0079,sub_00321,renew,basic,2026-01-31T17:52:47Z
subevt_001257,cust_0343,sub_00540,start,basic,2026-01-15T22:11:39Z
subevt_001496,cust_0382,sub_00651,start,enterprise,2026-01-06T14:08:24Z
subevt_000702,cust_0235,sub_00300,start,enterprise,2026-01-09T10:44:14Z
subevt_002277,cust_0393,sub_00993,renew,basic,2026-01-21T02:11:29Z
subevt_002185,cust_0013,sub_00951,start,enterprise,2026-01-15T12:39:07Z
subevt_001286,cust_0396,sub_00554,start,pro,2026-01-10T02:42:38Z
subevt_000229,cust_0124,sub_00098,start,pro,2026-01-21T04:37:25Z
subevt_001081,cust_0138,sub_00465,cancel,pro,2026-01-16T23:03:04Z
subevt_001994,cust_0144,sub_00866,renew,pro,2026-01-31T23:24:02Z
subevt_000093,cust_0247,sub_00035,renew,pro,2026-01-15T22:29:11Z
subevt_000718,cust_0287,sub_00305,cancel,pro,2026-01-16T23:09:28Z
subevt_000696,cust_0166,sub_00298,start,basic,2026-01-31T19:16:31Z
subevt_001611,cust_0066,sub_00700,start,basic,2026-01-11T05:32:34Z
subevt_001154,cust_0096,sub_00501,start,enterprise,2026-01-28T07:28:10Z
subevt_001259,cust_0343,sub_00540,renew,basic,2026-01-28T11:58:34Z
subevt_000987,cust_0375,sub_00427,renew,pro,2026-01-04T17:38:56Z
subevt_001202,cust_0034,sub_00518,start,basic,2026-01-24T10:26:51Z
subevt_000408,cust_0154,sub_00173,start,enterprise,2026-01-18T03:32:11Z
subevt_001260,cust_0291,sub_00541,start,basic,2026-01-31T02:06:24Z
subevt_002335,cust_0243,sub_01016,cancel,basic,2026-01-18T07:50:46Z
subevt_002137,cust_0332,sub_00932,start,pro,2026-01-02T14:14:25Z
subevt_000907,cust_0313,sub_00393,start,pro,2026-01-21T17:02:53Z
subevt_000765,cust_0205,sub_00326,start,basic,2026-01-24T22:00:58Z
subevt_001007,cust_0016,sub_00434,renew,enterprise,2026-01-31T09:54:10Z
subevt_001904,cust_0060,sub_00829,start,basic,2026-01-20T00:37:08Z
subevt_001599,cust_0116,sub_00694,renew,enterprise,2026-01-18T23:12:07Z
subevt_001511,cust_0261,sub_00657,start,basic,2026-01-20T16:13:38Z
subevt_001382,cust_0378,sub_00598,renew,enterprise,2026-01-23T10:09:06Z
subevt_001563,cust_0317,sub_00680,start,basic,2026-01-03T09:18:26Z
subevt_001863,cust_0273,sub_00810,renew,pro,2026-01-31T19:34:44Z
